num_of_nodes,original_paut_size,extension_size,dataset_type
9,2,2,train
9,2,1,train
9,4,2,train
9,4,1,train
9,4,1,train
9,3,0,train
9,4,0,train
9,4,2,train
9,2,1,train
9,5,0,train
9,7,0,train
9,6,0,train
9,3,0,train
9,7,0,train
9,6,0,train
9,6,0,train
9,5,0,train
9,3,1,train
9,5,2,train
9,2,1,train
9,4,2,train
9,5,1,train
9,5,1,train
9,3,1,train
9,5,2,train
9,5,0,train
9,5,0,train
9,2,1,train
9,4,1,train
9,4,0,train
9,6,0,train
9,5,0,train
9,4,0,train
9,6,0,train
9,5,0,train
9,3,0,train
9,4,0,train
9,4,0,train
9,6,0,train
9,3,1,train
9,3,1,train
9,3,2,train
9,3,1,train
9,2,2,train
9,3,1,train
9,2,1,train
9,3,1,train
9,3,2,train
9,2,1,train
9,3,0,train
9,5,0,train
9,4,0,train
9,5,0,train
9,2,1,train
9,2,1,train
9,2,1,train
9,2,2,train
9,6,0,train
9,3,0,train
9,4,0,train
9,4,0,train
9,5,2,train
9,2,2,train
9,4,3,train
9,2,1,train
9,5,0,train
9,6,0,train
9,2,1,train
9,2,2,train
9,3,0,train
9,5,0,train
9,2,1,train
9,4,3,train
9,7,0,train
9,4,0,train
9,6,0,train
9,6,0,train
9,2,1,train
9,3,2,train
9,2,1,train
9,2,1,train
9,4,0,train
9,3,0,train
9,3,1,train
9,4,1,train
9,4,0,train
9,6,0,train
9,5,0,train
9,4,0,train
9,6,0,train
9,6,0,train
9,5,0,train
9,6,0,train
9,3,0,train
9,3,0,train
9,2,1,train
9,2,1,train
9,2,1,train
9,2,3,train
9,3,1,train
9,2,1,train
9,3,1,train
9,2,1,train
9,2,2,train
9,6,1,train
9,7,0,train
9,7,0,train
9,3,0,train
9,5,0,train
9,5,0,train
9,7,0,train
9,6,0,train
9,6,0,train
9,4,1,train
9,2,1,train
9,2,1,train
9,2,2,train
9,3,2,train
9,3,2,train
9,2,2,train
9,2,2,train
9,7,0,train
9,5,0,train
9,3,1,train
9,3,2,train
9,5,0,train
9,4,0,train
9,7,0,train
9,4,0,train
9,4,2,train
9,3,1,train
9,3,2,train
9,2,1,train
9,4,0,train
9,3,0,train
9,6,0,train
9,3,0,train
9,4,2,train
9,2,1,train
9,2,1,train
9,2,2,train
9,3,0,train
9,6,0,train
9,7,0,train
9,6,0,train
9,7,0,train
9,7,0,train
9,3,0,train
9,6,0,train
9,6,0,train
9,3,0,train
9,6,0,train
9,4,0,train
9,2,1,train
9,2,1,train
9,5,0,train
9,5,0,train
9,3,1,train
9,2,3,train
9,5,0,train
9,4,0,train
9,5,0,train
9,6,0,train
9,6,0,train
9,6,0,train
9,4,0,train
9,6,0,train
9,6,0,train
9,7,0,train
9,4,1,train
9,2,2,train
9,3,2,train
9,2,1,train
9,3,1,train
9,3,1,train
9,2,1,train
9,5,1,train
9,3,1,train
9,4,1,train
9,6,0,train
9,6,0,train
9,7,0,train
9,4,0,train
9,4,1,train
9,4,2,train
9,2,1,train
9,2,2,train
9,4,0,train
9,5,0,train
9,6,0,train
9,3,1,train
9,4,3,train
9,3,1,train
9,4,0,train
9,4,0,train
9,2,1,train
9,3,1,train
9,7,0,train
9,7,0,train
9,2,1,train
9,2,1,train
9,7,0,train
9,5,0,train
9,7,0,train
9,4,0,train
9,5,2,train
9,2,2,train
9,2,3,train
9,2,1,train
9,4,0,train
9,5,0,train
9,2,2,train
9,2,1,train
9,5,0,train
9,3,0,train
9,2,3,train
9,3,1,train
9,5,0,train
9,7,0,train
9,4,1,train
9,3,1,train
9,5,0,train
9,5,0,train
9,4,0,train
9,5,0,train
9,4,0,train
9,6,0,train
9,3,0,train
9,5,0,train
9,3,0,train
9,6,0,train
9,5,2,train
9,2,1,train
9,2,1,train
9,3,1,train
9,3,1,train
9,2,3,train
9,4,3,train
9,5,2,train
9,2,1,train
9,4,3,train
9,5,0,train
9,3,0,train
9,4,0,train
9,7,0,train
9,3,0,train
9,6,0,train
9,7,0,train
9,6,0,train
9,3,0,train
9,7,0,train
9,5,1,train
9,2,1,train
9,2,3,train
9,3,1,train
9,2,4,train
9,4,1,train
9,3,1,train
9,2,1,train
9,2,1,train
9,2,1,train
9,4,0,train
9,4,0,train
9,7,0,train
9,6,0,train
9,2,1,train
9,2,1,train
9,2,1,train
9,3,1,train
9,6,0,train
9,6,0,train
9,6,0,train
9,3,0,train
9,7,0,train
9,5,0,train
9,5,0,train
9,6,0,train
9,7,0,train
9,6,0,train
9,2,1,train
9,2,2,train
9,2,2,train
9,2,1,train
9,3,1,train
9,3,3,train
9,2,1,train
9,2,1,train
9,3,2,train
9,2,4,train
9,6,0,train
9,3,0,train
9,6,0,train
9,3,0,train
9,2,2,train
9,2,1,train
9,3,1,train
9,2,1,train
9,4,0,train
9,6,0,train
9,3,0,train
9,3,0,train
9,3,0,train
9,4,0,train
9,2,1,train
9,2,2,train
9,2,3,train
9,3,1,train
9,3,1,train
9,3,4,train
9,3,0,train
9,7,0,train
9,6,0,train
9,4,0,train
9,2,2,train
9,2,2,train
9,4,1,train
9,3,2,train
9,6,0,train
9,6,0,train
9,4,2,train
9,5,2,train
9,6,0,train
9,4,0,train
9,2,2,train
9,2,1,train
9,3,0,train
9,5,0,train
9,3,0,train
9,5,0,train
9,6,0,train
9,5,0,train
9,3,0,train
9,4,0,train
9,6,0,train
9,4,0,train
9,2,2,train
9,4,1,train
9,2,3,train
9,3,2,train
9,3,1,train
9,2,1,train
9,2,1,train
9,4,2,train
9,3,1,train
9,2,1,train
9,5,0,train
9,6,0,train
9,3,0,train
9,7,0,train
9,2,1,train
9,4,1,train
9,2,3,train
9,2,1,train
9,3,0,train
9,7,0,train
9,4,2,train
9,2,1,train
9,5,0,train
9,7,0,train
9,4,1,train
9,2,1,train
9,4,0,train
9,6,0,train
9,6,0,train
9,4,0,train
9,5,0,train
9,3,0,train
9,2,1,train
9,2,1,train
9,2,1,train
9,2,2,train
9,2,1,train
9,2,1,train
9,4,0,train
9,6,0,train
9,3,0,train
9,4,0,train
9,4,2,train
9,2,2,train
9,4,1,train
9,2,5,train
9,5,0,train
9,7,0,train
9,3,1,train
9,2,1,train
9,6,0,train
9,5,0,train
9,4,0,train
9,6,0,train
9,6,0,train
9,7,0,train
9,3,0,train
9,5,0,train
9,6,0,train
9,6,0,train
9,3,2,train
9,2,2,train
9,2,1,train
9,3,1,train
9,2,1,train
9,2,2,train
9,2,1,train
9,4,2,train
9,5,1,train
9,3,1,train
9,7,0,train
9,7,0,train
9,3,0,train
9,5,0,train
9,6,0,train
9,7,0,train
9,4,0,train
9,5,0,train
9,4,0,train
9,5,0,train
9,2,2,train
9,3,1,train
9,2,2,train
9,3,1,train
9,2,1,train
9,2,3,train
9,2,1,train
9,4,3,train
9,2,1,train
9,2,1,train
9,4,0,train
9,5,0,train
9,4,0,train
9,4,0,train
9,2,2,train
9,4,1,train
9,3,1,train
9,3,1,train
9,6,0,train
9,4,0,train
9,3,1,train
9,3,1,train
9,7,0,train
9,6,0,train
9,5,0,train
9,3,0,train
9,6,0,train
9,6,0,train
9,5,0,train
9,7,0,train
9,5,2,train
9,2,1,train
9,2,3,train
9,2,1,train
9,2,1,train
9,3,1,train
9,2,2,train
9,3,2,train
9,4,0,train
9,7,0,train
9,4,1,train
9,4,2,train
9,6,0,train
9,4,0,train
9,3,2,train
9,4,1,train
9,4,0,train
9,5,0,train
9,2,1,train
9,3,1,train
9,7,0,train
9,6,0,train
9,7,0,train
9,7,0,train
9,4,0,train
9,3,0,train
9,5,0,train
9,7,0,train
9,7,0,train
9,3,0,train
9,2,1,train
9,2,1,train
9,3,1,train
9,2,1,train
9,2,2,train
9,2,1,train
9,2,1,train
9,2,1,train
9,3,1,train
9,3,1,train
9,7,0,train
9,4,0,train
9,4,0,train
9,5,0,train
9,3,0,train
9,5,0,train
9,6,0,train
9,4,0,train
9,7,0,train
9,5,0,train
9,4,1,train
9,2,1,train
9,3,1,train
9,2,1,train
9,2,1,train
9,3,1,train
9,3,1,train
9,2,1,train
9,3,1,train
9,2,1,train
9,4,0,train
9,5,0,train
9,2,2,train
9,3,1,train
9,7,0,train
9,4,0,train
9,6,0,train
9,5,0,train
9,6,0,train
9,7,0,train
9,3,0,train
9,6,0,train
9,2,1,train
9,3,1,train
9,4,1,train
9,4,1,train
9,2,2,train
9,2,1,train
9,3,2,train
9,2,2,train
9,4,0,train
9,5,0,train
9,4,0,train
9,5,0,train
9,7,0,train
9,5,0,train
9,3,0,train
9,3,0,train
9,3,0,train
9,4,0,train
9,2,1,train
9,2,4,train
9,3,2,train
9,3,2,train
9,3,1,train
9,2,1,train
9,5,1,train
9,3,2,train
9,3,2,train
9,4,2,train
9,7,0,train
9,4,0,train
9,6,0,train
9,3,0,train
9,4,0,train
9,5,0,train
9,3,0,train
9,7,0,train
9,4,0,train
9,6,0,train
9,2,2,train
9,4,2,train
9,3,1,train
9,2,3,train
9,2,2,train
9,5,2,train
9,2,2,train
9,3,1,train
9,2,1,train
9,2,1,train
9,5,0,val
9,3,0,val
9,2,2,val
9,2,3,val
9,3,0,val
9,3,0,val
9,3,1,val
9,4,3,val
9,7,0,val
9,4,0,val
9,2,2,val
9,3,2,val
9,5,0,val
9,3,0,val
9,2,2,val
9,3,4,val
9,5,0,val
9,4,0,val
9,4,0,val
9,5,0,val
9,2,1,val
9,2,3,val
9,2,1,val
9,3,1,val
9,5,0,val
9,3,0,val
9,7,0,val
9,3,0,val
9,7,0,val
9,6,0,val
9,5,0,val
9,4,0,val
9,6,0,val
9,6,0,val
9,2,1,val
9,3,3,val
9,2,1,val
9,3,3,val
9,2,2,val
9,2,1,val
9,2,3,val
9,4,1,val
9,3,1,val
9,3,3,val
9,4,0,val
9,7,0,val
9,6,0,val
9,4,0,val
9,4,0,val
9,6,0,val
9,4,0,val
9,7,0,val
9,7,0,val
9,6,0,val
9,4,2,val
9,3,1,val
9,3,1,val
9,2,1,val
9,2,1,val
9,4,2,val
9,4,2,val
9,2,1,val
9,2,1,val
9,2,2,val
9,5,0,val
9,5,0,val
9,4,0,val
9,7,0,val
9,4,1,val
9,2,2,val
9,2,2,val
9,3,1,val
9,5,0,val
9,7,0,val
9,7,0,val
9,5,0,val
9,3,1,val
9,4,2,val
9,3,2,val
9,2,3,val
9,7,0,val
9,3,0,val
9,6,0,val
9,5,0,val
9,5,0,val
9,5,0,val
9,6,0,val
9,7,0,val
9,2,1,val
9,2,3,val
9,4,1,val
9,2,1,val
9,3,1,val
9,3,2,val
9,3,1,val
9,3,2,val
9,3,0,val
9,6,0,val
9,6,0,val
9,6,0,val
9,3,0,val
9,4,0,val
9,3,0,val
9,5,0,val
9,3,0,val
9,7,0,val
9,2,2,val
9,2,1,val
9,3,2,val
9,3,1,val
9,3,1,val
9,4,1,val
9,2,2,val
9,2,1,val
9,3,1,val
9,4,1,val
9,4,0,val
9,5,0,val
9,6,0,val
9,6,0,val
9,2,2,val
9,2,1,val
9,2,1,val
9,2,1,val
9,7,0,val
9,5,0,val
9,3,1,val
9,2,1,val
9,5,0,val
9,7,0,val
9,5,0,val
9,3,0,val
9,3,0,val
9,7,0,val
9,4,0,val
9,5,0,val
9,3,2,val
9,2,1,val
9,2,1,val
9,2,1,val
9,3,1,val
9,4,1,val
9,2,2,val
9,2,1,val
9,6,0,val
9,4,0,val
9,3,0,val
9,5,0,val
9,7,0,val
9,4,0,val
9,5,0,val
9,3,0,val
9,6,0,val
9,4,0,val
9,2,1,val
9,2,1,val
9,3,1,val
9,2,1,val
9,2,2,val
9,2,4,val
9,3,1,val
9,2,1,val
9,2,2,val
9,3,1,val
9,6,0,val
9,5,0,val
9,6,0,val
9,7,0,val
9,7,0,val
9,5,0,val
9,4,0,val
9,6,0,val
9,3,0,val
9,4,0,val
9,2,2,val
9,4,2,val
9,2,3,val
9,4,1,val
9,3,1,val
9,4,2,val
9,3,1,val
9,2,2,val
9,2,2,val
9,3,1,val
9,5,0,val
9,3,0,val
9,4,1,val
9,4,1,val
9,5,0,val
9,7,0,val
9,4,0,val
9,6,0,val
9,2,1,val
9,2,1,val
9,3,2,val
9,2,2,val
9,4,0,val
9,6,0,val
9,2,1,val
9,2,2,val
9,6,0,val
9,5,0,val
9,6,0,val
9,4,0,val
9,4,1,val
9,2,1,val
9,2,1,val
9,2,2,val
9,3,0,val
9,6,0,val
9,6,0,val
9,4,0,val
9,4,3,val
9,2,1,val
9,3,2,val
9,2,1,val
9,3,0,val
9,3,0,val
9,6,0,val
9,3,0,val
9,5,0,val
9,3,0,val
9,3,0,val
9,7,0,val
9,4,1,val
9,5,1,val
9,2,1,val
9,4,1,val
9,2,1,val
9,5,1,val
9,3,1,val
9,2,1,val
9,6,0,val
9,4,0,val
9,2,1,val
9,3,1,val
9,4,0,val
9,5,0,val
9,3,0,val
9,4,0,val
9,2,1,val
9,2,1,val
9,2,1,val
9,5,2,val
9,5,0,val
9,7,0,val
9,2,2,val
9,2,1,val
9,4,0,val
9,6,0,val
9,3,0,val
9,4,0,val
9,7,0,val
9,3,0,val
9,3,0,val
9,5,0,val
9,3,0,val
9,7,0,val
9,4,1,val
9,2,2,val
9,3,2,val
9,4,3,val
9,3,1,val
9,2,1,val
9,2,1,val
9,2,1,val
9,4,3,val
9,4,1,val
9,4,0,val
9,3,0,val
9,7,0,val
9,4,0,val
9,4,0,val
9,7,0,val
9,5,0,val
9,4,0,val
9,6,0,val
9,5,0,val
9,2,1,val
9,2,1,val
9,3,1,val
9,2,1,val
9,2,1,val
9,2,1,val
9,2,1,val
9,3,1,val
9,2,1,val
9,4,1,val
9,6,0,val
9,4,0,val
9,4,2,val
9,2,1,val
9,4,0,val
9,3,0,val
9,7,0,val
9,4,0,val
9,4,0,val
9,5,0,val
9,6,0,val
9,4,0,val
9,5,0,val
9,6,0,val
9,2,1,val
9,2,1,val
9,2,2,val
9,3,2,val
9,3,2,val
9,2,1,val
9,2,1,val
9,2,3,val
9,2,1,val
9,2,1,val
9,3,0,val
9,7,0,val
9,4,0,val
9,7,0,val
9,7,0,val
9,7,0,val
9,4,0,val
9,7,0,val
9,3,2,val
9,4,1,val
9,4,3,val
9,2,3,val
9,2,4,val
9,2,1,val
9,2,1,val
9,2,5,val
9,3,0,val
9,7,0,val
9,4,0,val
9,7,0,val
9,5,1,val
9,2,1,val
9,2,2,val
9,2,2,val
9,6,0,val
9,3,0,val
9,4,0,val
9,4,0,val
9,7,0,val
9,4,0,val
9,6,0,val
9,3,0,val
9,3,0,val
9,3,0,val
9,4,1,val
9,4,1,val
9,3,3,val
9,3,2,val
9,2,2,val
9,4,2,val
9,4,3,val
9,2,2,val
9,2,1,val
9,2,1,val
9,5,0,val
9,6,0,val
9,3,2,val
9,4,1,val
9,4,0,val
9,7,0,val
9,3,3,val
9,3,1,val
9,4,0,val
9,6,0,val
9,6,1,val
9,4,2,val
9,3,0,val
9,4,0,val
9,3,1,val
9,4,1,val
9,3,0,val
9,5,0,val
9,4,0,val
9,6,0,val
9,4,3,val
9,2,1,val
9,3,1,val
9,3,1,val
9,3,0,val
9,6,0,val
9,3,0,val
9,4,0,val
9,2,2,val
9,3,1,val
9,2,1,val
9,2,1,val
9,3,0,val
9,5,0,val
9,2,2,val
9,3,2,val
9,3,0,val
9,3,0,val
9,4,0,val
9,4,0,val
9,6,0,val
9,6,0,val
9,3,0,val
9,5,0,val
9,6,0,val
9,6,0,val
9,4,3,val
9,4,1,val
9,5,2,val
9,2,1,val
9,3,1,val
9,4,1,val
9,2,1,val
9,5,2,val
9,2,2,val
9,5,1,val
9,7,0,val
9,5,0,val
9,3,0,val
9,3,0,val
9,2,4,val
9,3,1,val
9,3,1,val
9,6,1,val
9,3,0,val
9,4,0,val
9,3,0,val
9,7,0,val
9,7,0,val
9,4,0,val
9,2,1,val
9,2,1,val
9,2,1,val
9,2,1,val
9,3,1,val
9,2,1,val
9,4,0,val
9,4,0,val
9,3,0,val
9,4,0,val
9,3,0,val
9,6,0,val
9,7,0,val
9,6,0,val
9,4,0,val
9,4,0,val
9,2,1,val
9,3,1,val
9,2,2,val
9,2,2,val
9,2,1,val
9,2,1,val
9,2,1,val
9,2,1,val
9,2,1,val
9,2,1,val
9,7,0,val
9,3,0,val
9,7,0,val
9,7,0,val
9,3,0,val
9,3,0,val
9,4,0,val
9,5,0,val
9,2,2,val
9,5,2,val
9,2,1,val
9,4,1,val
9,2,1,val
9,2,1,val
9,2,1,val
9,5,1,val
9,4,0,val
9,4,0,val
9,4,0,val
9,3,0,val
9,6,0,val
9,4,0,val
9,3,0,val
9,6,0,val
9,4,1,val
9,2,2,val
9,2,1,val
9,2,1,val
9,2,1,val
9,2,1,val
9,3,2,val
9,2,1,val
9,4,0,val
9,7,0,val
9,7,0,val
9,4,0,val
9,4,0,val
9,7,0,val
9,4,0,val
9,6,0,val
9,2,1,val
9,2,2,val
9,3,1,val
9,3,2,val
9,2,1,val
9,3,1,val
9,3,1,val
9,3,3,val
9,3,0,val
9,5,0,val
9,4,0,val
9,4,0,val
9,6,0,val
9,7,0,val
9,3,0,val
9,3,0,val
9,2,2,val
9,3,1,val
9,2,2,val
9,5,1,val
9,2,2,val
9,3,1,val
9,3,1,val
9,3,1,val
9,6,0,val
9,4,0,val
9,3,0,val
9,4,0,val
9,3,0,val
9,4,0,val
9,5,1,val
9,5,2,val
9,4,1,val
9,3,1,val
9,4,3,val
9,3,1,val
9,3,0,val
9,7,0,val
9,3,4,val
9,2,3,val
9,5,0,val
9,3,0,val
9,5,2,val
9,2,1,val
9,3,0,val
9,6,0,val
9,2,1,val
9,3,4,val
9,4,0,val
9,5,0,val
9,2,1,val
9,4,1,val
9,3,0,val
9,5,0,val
9,3,0,val
9,4,0,val
9,3,0,val
9,6,0,val
9,4,0,val
9,7,0,val
9,7,0,val
9,6,0,val
9,2,1,val
9,3,1,val
9,2,1,val
9,5,2,val
9,3,1,val
9,3,1,val
9,3,2,val
9,4,2,val
9,2,1,val
9,5,1,val
9,6,0,val
9,7,0,val
9,3,0,val
9,5,0,val
9,6,0,val
9,7,0,val
9,4,0,val
9,7,0,val
9,4,0,val
9,4,0,val
9,5,1,val
9,3,1,val
9,3,1,val
9,4,1,val
9,3,1,val
9,3,3,val
9,2,2,val
9,2,1,val
9,3,1,val
9,4,1,val
9,7,0,val
9,5,0,val
9,3,1,val
9,2,2,val
9,5,0,val
9,5,0,val
9,6,0,val
9,3,0,val
9,3,3,val
9,3,1,val
9,3,1,val
9,3,1,val
9,4,0,val
9,4,0,val
9,3,1,val
9,2,1,val
9,6,0,val
9,5,0,val
9,3,0,val
9,3,0,val
9,6,0,val
9,4,0,val
9,6,0,val
9,4,0,val
9,6,0,val
9,7,0,val
9,3,2,val
9,3,2,val
9,2,1,val
9,2,1,val
9,3,1,val
9,2,1,val
9,2,2,val
9,2,1,val
9,2,1,val
9,2,1,val
9,6,0,val
9,5,0,val
9,6,0,val
9,3,0,val
9,4,1,val
9,3,3,val
9,3,1,val
9,3,1,val
9,7,0,val
9,4,0,val
9,5,0,val
9,7,0,val
9,7,0,val
9,3,0,val
9,5,0,val
9,6,0,val
9,3,0,val
9,3,0,val
9,2,1,val
9,2,1,val
9,2,1,val
9,2,2,val
9,3,1,val
9,2,1,val
9,2,2,val
9,2,1,val
9,2,2,val
9,2,2,val
9,6,0,val
9,5,0,val
9,2,1,val
9,2,1,val
9,3,0,val
9,7,0,val
9,2,3,val
9,4,1,val
9,3,0,val
9,5,0,val
9,3,2,val
9,3,1,val
9,5,0,val
9,6,0,val
9,7,0,val
9,6,0,val
9,7,0,val
9,5,0,val
9,4,0,val
9,4,0,val
9,3,0,val
9,5,0,val
9,2,1,val
9,2,1,val
9,2,1,val
9,2,2,val
9,2,1,val
9,4,1,val
9,2,1,val
9,2,2,val
9,6,1,val
9,2,1,val
9,6,0,val
9,3,0,val
9,7,0,val
9,3,0,val
9,3,0,val
9,4,0,val
9,6,0,val
9,5,0,val
9,4,2,val
9,2,1,val
9,3,1,val
9,4,3,val
9,3,3,val
9,3,1,val
9,4,2,val
9,2,1,val
9,7,0,val
9,6,0,val
9,2,1,val
9,3,1,val
9,5,0,val
9,5,0,val
9,6,0,val
9,4,0,val
9,4,0,val
9,4,0,val
9,4,0,val
9,6,0,val
9,3,0,val
9,5,0,val
9,2,2,val
9,2,4,val
9,2,1,val
9,3,1,val
9,2,1,val
9,3,3,val
9,2,1,val
9,2,1,val
9,4,1,val
9,2,1,val
9,5,0,val
9,3,0,val
9,3,1,val
9,2,1,val
9,4,0,val
9,3,0,val
9,2,1,val
9,2,1,val
9,6,0,val
9,7,0,val
9,7,0,val
9,4,0,val
9,3,1,val
9,3,1,val
9,2,2,val
9,2,1,val
9,3,0,val
9,5,0,val
9,3,2,val
9,2,2,val
9,4,0,val
9,3,0,val
9,6,0,val
9,4,0,val
9,5,0,val
9,5,0,val
9,2,2,val
9,4,3,val
9,3,1,val
9,2,2,val
9,2,1,val
9,2,1,val
9,6,0,val
9,3,0,val
9,5,0,val
9,3,0,val
9,6,0,val
9,7,0,val
9,5,0,val
9,6,0,val
9,6,0,val
9,4,0,val
9,3,1,val
9,3,1,val
9,3,1,val
9,2,1,val
9,2,1,val
9,3,1,val
9,2,2,val
9,4,2,val
9,4,1,val
9,3,1,val
9,6,0,val
9,4,0,val
9,7,0,val
9,3,0,val
9,3,3,val
9,2,3,val
9,2,1,val
9,4,1,val
9,7,0,val
9,4,0,val
9,3,1,val
9,2,1,val
9,7,0,val
9,5,0,val
9,4,0,val
9,5,0,val
9,4,0,val
9,6,0,val
9,4,0,val
9,5,0,val
9,4,0,val
9,3,0,val
9,3,1,val
9,3,1,val
9,3,1,val
9,2,2,val
9,4,1,val
9,2,1,val
9,4,1,val
9,2,1,val
9,2,1,val
9,3,1,val
9,4,0,val
9,3,0,val
9,7,0,val
9,3,0,val
9,2,1,val
9,3,1,val
9,2,1,val
9,2,2,val
9,7,0,val
9,7,0,val
9,2,1,val
9,3,1,val
9,7,0,val
9,4,0,val
9,4,0,val
9,4,0,val
9,3,0,val
9,3,0,val
9,4,0,val
9,3,0,val
9,3,0,val
9,7,0,val
9,4,1,val
9,4,3,val
9,2,2,val
9,3,1,val
9,2,2,val
9,2,1,val
9,2,1,val
9,2,1,val
9,2,1,val
9,2,2,val
9,6,0,val
9,5,0,val
9,2,2,val
9,4,1,val
9,4,0,val
9,4,0,val
9,6,0,val
9,6,0,val
9,2,1,val
9,3,1,val
9,2,1,val
9,2,2,val
9,3,0,val
9,3,0,val
9,3,0,val
9,7,0,val
9,6,0,val
9,4,0,val
9,7,0,val
9,6,0,val
9,2,2,val
9,2,1,val
9,2,2,val
9,4,1,val
9,3,1,val
9,3,1,val
9,4,1,val
9,2,1,val
9,3,0,val
9,4,0,val
9,2,2,val
9,3,1,val
9,5,0,val
9,5,0,val
9,4,0,val
9,6,0,val
9,3,1,val
9,2,2,val
9,3,1,val
9,2,3,val
9,5,0,val
9,4,0,val
9,4,0,val
9,3,0,val
9,5,0,val
9,7,0,val
9,3,0,val
9,6,0,val
9,6,0,val
9,5,0,val
9,3,1,val
9,2,1,val
9,2,1,val
9,4,2,val
9,3,1,val
9,3,1,val
9,2,1,val
9,3,1,val
9,6,1,val
9,3,2,val
9,3,0,val
9,5,0,val
9,7,0,val
9,6,0,val
9,4,1,val
9,2,2,val
9,2,4,val
9,2,1,val
9,7,0,val
9,4,0,val
9,7,0,val
9,7,0,val
9,2,1,val
9,2,2,val
9,3,1,val
9,2,5,val
21,14,0,train
21,3,0,train
21,9,0,train
21,10,0,train
21,4,0,train
21,11,0,train
21,15,0,train
21,14,0,train
21,11,0,train
21,4,0,train
21,3,2,train
21,3,1,train
21,8,2,train
21,5,1,train
21,3,1,train
21,3,1,train
21,3,1,train
21,10,1,train
21,2,1,train
21,2,1,train
21,4,0,train
21,9,0,train
21,3,1,train
21,3,1,train
21,11,0,train
21,11,0,train
21,4,2,train
21,4,1,train
21,9,0,train
21,9,0,train
21,15,0,train
21,15,0,train
21,16,0,train
21,9,0,train
21,8,0,train
21,5,0,train
21,4,1,train
21,2,2,train
21,3,2,train
21,3,1,train
21,5,1,train
21,3,1,train
21,3,1,train
21,2,1,train
21,7,0,train
21,7,0,train
21,3,0,train
21,12,0,train
21,9,0,train
21,7,0,train
21,10,0,train
21,15,0,train
21,10,0,train
21,11,0,train
21,7,1,train
21,4,1,train
21,2,1,train
21,4,1,train
21,5,4,train
21,5,1,train
21,8,2,train
21,2,2,train
21,8,1,train
21,3,1,train
21,9,0,train
21,15,0,train
21,16,0,train
21,4,0,train
21,4,1,train
21,4,1,train
21,5,2,train
21,4,1,train
21,7,0,train
21,3,0,train
21,6,0,train
21,9,0,train
21,5,0,train
21,13,0,train
21,9,0,train
21,11,0,train
21,4,0,train
21,7,0,train
21,4,1,train
21,3,1,train
21,5,5,train
21,6,1,train
21,4,1,train
21,5,3,train
21,2,3,train
21,3,2,train
21,2,1,train
21,2,1,train
21,3,0,train
21,6,0,train
21,3,0,train
21,9,0,train
21,7,0,train
21,3,0,train
21,8,0,train
21,9,0,train
21,13,0,train
21,4,0,train
21,2,1,train
21,8,1,train
21,5,2,train
21,2,1,train
21,8,1,train
21,5,1,train
21,2,1,train
21,2,1,train
21,3,1,train
21,6,2,train
21,11,0,train
21,5,0,train
21,5,1,train
21,6,1,train
21,6,0,train
21,4,0,train
21,11,0,train
21,9,0,train
21,4,0,train
21,4,0,train
21,10,0,train
21,9,0,train
21,5,2,train
21,3,1,train
21,2,1,train
21,3,1,train
21,4,1,train
21,7,1,train
21,2,1,train
21,4,1,train
21,11,0,train
21,5,0,train
21,12,0,train
21,3,0,train
21,15,0,train
21,4,0,train
21,5,0,train
21,12,0,train
21,10,0,train
21,6,0,train
21,7,2,train
21,2,1,train
21,9,3,train
21,2,1,train
21,9,2,train
21,8,1,train
21,3,1,train
21,2,1,train
21,2,1,train
21,9,1,train
21,16,0,train
21,7,0,train
21,16,0,train
21,13,0,train
21,3,0,train
21,5,0,train
21,12,0,train
21,11,0,train
21,4,1,train
21,2,1,train
21,2,1,train
21,12,2,train
21,2,1,train
21,3,2,train
21,2,1,train
21,3,1,train
21,9,0,train
21,10,0,train
21,3,0,train
21,13,0,train
21,3,0,train
21,9,0,train
21,7,0,train
21,13,0,train
21,15,0,train
21,15,0,train
21,3,1,train
21,2,1,train
21,2,2,train
21,3,1,train
21,4,1,train
21,2,1,train
21,3,2,train
21,6,1,train
21,2,2,train
21,8,1,train
21,6,0,train
21,8,0,train
21,2,1,train
21,7,2,train
21,12,0,train
21,5,0,train
21,5,2,train
21,4,1,train
21,7,0,train
21,9,0,train
21,2,4,train
21,5,3,train
21,4,0,train
21,8,0,train
21,11,0,train
21,16,0,train
21,3,1,train
21,3,1,train
21,2,1,train
21,7,1,train
21,7,0,train
21,6,0,train
21,4,1,train
21,2,3,train
21,3,0,train
21,14,0,train
21,10,0,train
21,3,0,train
21,2,1,train
21,3,1,train
21,3,4,train
21,2,1,train
21,8,0,train
21,10,0,train
21,6,0,train
21,8,0,train
21,8,0,train
21,3,0,train
21,4,1,train
21,9,1,train
21,3,1,train
21,4,1,train
21,3,2,train
21,6,2,train
21,16,0,train
21,6,0,train
21,16,0,train
21,3,0,train
21,6,0,train
21,3,0,train
21,3,1,train
21,2,2,train
21,3,1,train
21,7,1,train
21,2,1,train
21,3,1,train
21,10,0,train
21,14,0,train
21,10,0,train
21,5,0,train
21,11,0,train
21,14,0,train
21,11,0,train
21,8,0,train
21,10,0,train
21,7,0,train
21,2,1,train
21,2,2,train
21,3,1,train
21,10,1,train
21,4,1,train
21,2,2,train
21,3,1,train
21,5,1,train
21,3,1,train
21,3,1,train
21,8,0,train
21,7,0,train
21,2,1,train
21,3,2,train
21,13,0,train
